system:index,surface_thermal_radiation_downwards_sum,date,.geo
20191203,3.35E+07,2019-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191204,3.49E+07,2019-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191205,3.47E+07,2019-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191206,3.21E+07,2019-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207,3.13E+07,2019-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191208,3.25E+07,2019-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209,3.35E+07,2019-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191210,3.28E+07,2019-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191211,3.24E+07,2019-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191212,3.19E+07,2019-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191213,3.06E+07,2019-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191214,3.15E+07,2019-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191215,3.25E+07,2019-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191216,3.13E+07,2019-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191217,3.11E+07,2019-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191218,3.00E+07,2019-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191219,3.03E+07,2019-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191220,3.13E+07,2019-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191221,3.19E+07,2019-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191222,3.32E+07,2019-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191223,3.40E+07,2019-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191224,3.44E+07,2019-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191225,3.50E+07,2019-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191226,3.35E+07,2019-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191227,3.22E+07,2019-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191228,3.19E+07,2019-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191229,3.30E+07,2019-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191230,3.16E+07,2019-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191231,2.87E+07,2019-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101,2.89E+07,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102,2.90E+07,2020-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103,2.88E+07,2020-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104,2.96E+07,2020-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105,2.99E+07,2020-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106,3.15E+07,2020-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200107,3.32E+07,2020-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200108,3.13E+07,2020-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200109,3.01E+07,2020-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200110,3.05E+07,2020-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111,3.08E+07,2020-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200112,3.02E+07,2020-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200113,3.08E+07,2020-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200114,3.15E+07,2020-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200115,2.96E+07,2020-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200116,2.72E+07,2020-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200117,2.65E+07,2020-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200118,2.94E+07,2020-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200119,3.07E+07,2020-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200120,3.23E+07,2020-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200121,3.26E+07,2020-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200122,3.14E+07,2020-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200123,3.01E+07,2020-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200124,3.02E+07,2020-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200125,3.09E+07,2020-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200126,3.13E+07,2020-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200127,3.03E+07,2020-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200128,2.95E+07,2020-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200129,2.81E+07,2020-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200130,2.79E+07,2020-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200131,2.86E+07,2020-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200201,2.90E+07,2020-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200202,2.94E+07,2020-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200203,3.16E+07,2020-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200204,3.17E+07,2020-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200205,3.08E+07,2020-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200206,2.85E+07,2020-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200207,2.70E+07,2020-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200208,3.01E+07,2020-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200209,3.10E+07,2020-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200210,3.29E+07,2020-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200211,3.30E+07,2020-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200212,3.31E+07,2020-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200213,3.27E+07,2020-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200214,3.12E+07,2020-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200215,3.09E+07,2020-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200216,3.12E+07,2020-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200217,3.17E+07,2020-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200218,3.12E+07,2020-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200219,3.13E+07,2020-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200220,3.14E+07,2020-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221,3.16E+07,2020-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222,3.12E+07,2020-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223,3.11E+07,2020-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224,3.02E+07,2020-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225,2.87E+07,2020-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226,2.88E+07,2020-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227,2.95E+07,2020-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228,3.17E+07,2020-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229,3.23E+07,2020-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301,3.16E+07,2020-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302,3.05E+07,2020-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303,2.88E+07,2020-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200304,2.83E+07,2020-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200305,2.87E+07,2020-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200306,2.95E+07,2020-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200307,2.95E+07,2020-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200308,3.15E+07,2020-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200309,3.12E+07,2020-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200310,3.10E+07,2020-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200311,3.02E+07,2020-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200312,3.03E+07,2020-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200313,2.90E+07,2020-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200314,2.89E+07,2020-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200315,3.14E+07,2020-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200316,3.35E+07,2020-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200317,3.39E+07,2020-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200318,3.30E+07,2020-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200319,2.96E+07,2020-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200320,2.86E+07,2020-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200321,2.96E+07,2020-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200322,3.19E+07,2020-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200323,3.28E+07,2020-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200324,3.44E+07,2020-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200325,3.47E+07,2020-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200326,3.43E+07,2020-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200327,3.42E+07,2020-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200328,3.40E+07,2020-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200329,3.38E+07,2020-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200330,3.39E+07,2020-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200331,3.35E+07,2020-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200401,3.29E+07,2020-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200402,3.37E+07,2020-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200403,3.39E+07,2020-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200404,3.34E+07,2020-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200405,3.26E+07,2020-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200406,3.20E+07,2020-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200407,3.11E+07,2020-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200408,2.97E+07,2020-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200409,3.05E+07,2020-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200410,3.28E+07,2020-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200411,3.35E+07,2020-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200412,3.39E+07,2020-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200413,3.36E+07,2020-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200414,3.40E+07,2020-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200415,3.45E+07,2020-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200416,3.43E+07,2020-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417,3.45E+07,2020-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200418,3.52E+07,2020-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200419,3.47E+07,2020-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200420,3.31E+07,2020-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200421,3.11E+07,2020-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200422,3.30E+07,2020-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200423,3.33E+07,2020-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200424,3.30E+07,2020-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200425,3.12E+07,2020-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200426,3.12E+07,2020-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200427,3.34E+07,2020-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200428,3.44E+07,2020-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200429,3.51E+07,2020-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200430,3.55E+07,2020-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200501,3.49E+07,2020-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200502,3.48E+07,2020-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200503,3.36E+07,2020-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200504,3.27E+07,2020-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200505,3.38E+07,2020-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200506,3.40E+07,2020-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200507,3.23E+07,2020-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200508,3.28E+07,2020-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200509,3.42E+07,2020-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200510,3.54E+07,2020-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200511,3.56E+07,2020-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200512,3.43E+07,2020-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513,3.53E+07,2020-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200514,3.70E+07,2020-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200515,3.65E+07,2020-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200516,3.61E+07,2020-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200517,3.56E+07,2020-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200518,3.48E+07,2020-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200519,3.41E+07,2020-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200520,3.38E+07,2020-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200521,3.37E+07,2020-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200522,3.35E+07,2020-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200523,3.36E+07,2020-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200524,3.49E+07,2020-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200525,3.46E+07,2020-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200526,3.44E+07,2020-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200527,3.29E+07,2020-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200528,3.29E+07,2020-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200529,3.39E+07,2020-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200530,3.47E+07,2020-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200531,3.64E+07,2020-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200601,3.64E+07,2020-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200602,3.64E+07,2020-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200603,3.64E+07,2020-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200604,3.51E+07,2020-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200605,3.54E+07,2020-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200606,3.58E+07,2020-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200607,3.52E+07,2020-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200608,3.55E+07,2020-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200609,3.55E+07,2020-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200610,3.60E+07,2020-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200611,3.61E+07,2020-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200612,3.66E+07,2020-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200613,3.67E+07,2020-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200614,3.67E+07,2020-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200615,3.67E+07,2020-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200616,3.68E+07,2020-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200617,3.67E+07,2020-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200618,3.69E+07,2020-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200619,3.63E+07,2020-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200620,3.59E+07,2020-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200621,3.60E+07,2020-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200622,3.59E+07,2020-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200623,3.61E+07,2020-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200624,3.60E+07,2020-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200625,3.62E+07,2020-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200626,3.65E+07,2020-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200627,3.67E+07,2020-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200628,3.66E+07,2020-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629,3.67E+07,2020-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200630,3.67E+07,2020-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200701,3.64E+07,2020-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200702,3.65E+07,2020-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200703,3.68E+07,2020-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200704,3.65E+07,2020-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200705,3.66E+07,2020-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200706,3.64E+07,2020-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200707,3.71E+07,2020-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200708,3.66E+07,2020-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200709,3.63E+07,2020-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200710,3.65E+07,2020-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200711,3.65E+07,2020-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200712,3.63E+07,2020-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200713,3.68E+07,2020-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200714,3.68E+07,2020-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200715,3.67E+07,2020-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200716,3.65E+07,2020-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717,3.64E+07,2020-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200718,3.60E+07,2020-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200719,3.60E+07,2020-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200720,3.64E+07,2020-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200721,3.63E+07,2020-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200722,3.60E+07,2020-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200723,3.64E+07,2020-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200724,3.59E+07,2020-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200725,3.58E+07,2020-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200726,3.57E+07,2020-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200727,3.59E+07,2020-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200728,3.61E+07,2020-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200729,3.61E+07,2020-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200730,3.63E+07,2020-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200731,3.61E+07,2020-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200801,3.62E+07,2020-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200802,3.66E+07,2020-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200803,3.67E+07,2020-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200804,3.64E+07,2020-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200805,3.67E+07,2020-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806,3.66E+07,2020-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200807,3.61E+07,2020-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200808,3.59E+07,2020-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200809,3.60E+07,2020-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200810,3.65E+07,2020-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200811,3.64E+07,2020-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200812,3.63E+07,2020-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200813,3.62E+07,2020-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200814,3.61E+07,2020-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200815,3.62E+07,2020-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200816,3.65E+07,2020-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200817,3.65E+07,2020-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200818,3.63E+07,2020-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200819,3.62E+07,2020-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200820,3.63E+07,2020-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200821,3.65E+07,2020-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200822,3.61E+07,2020-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200823,3.57E+07,2020-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200824,3.54E+07,2020-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200825,3.48E+07,2020-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200826,3.51E+07,2020-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200827,3.57E+07,2020-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200828,3.59E+07,2020-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200829,3.60E+07,2020-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200830,3.57E+07,2020-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200831,3.51E+07,2020-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200901,3.51E+07,2020-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200902,3.53E+07,2020-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
